id,reason,timestamp,postal_code
11172,3,2011-01-13 10:38:40,2064
74171,4,2008-10-18 19:05:34,2001
80969,6,2000-08-28 10:09:31,2312
82528,4,2013-04-20 07:54:31,2302
68781,4,2017-11-06 06:17:47,2047
22214,6,2001-03-17 00:02:16,2011
37377,3,2006-01-03 01:30:06,2108
73260,4,1999-06-11 21:24:05,2234
69149,7,2011-06-24 04:59:19,2042
41839,8,1991-12-12 21:43:27,2301
18541,2,2009-03-21 13:42:25,2362
68275,4,2016-08-17 21:44:40,2237
97253,2,1994-10-26 01:01:21,1017
21223,6,2011-08-22 00:14:54,1097
37641,4,1990-09-06 16:55:21,1095
73407,1,2017-04-14 17:11:07,2120
34326,4,2014-07-11 18:10:34,1061
64945,8,1994-08-18 18:58:34,2049
30060,1,2001-10-11 06:32:06,2312
30531,2,2012-03-23 05:22:33,1037
88211,6,2001-10-08 17:07:55,2025
12450,5,1998-09-26 10:55:51,2232
71341,7,2003-04-14 12:03:54,2365
5785,5,1998-07-26 21:16:18,1016
47318,4,2015-06-08 18:15:07,2062
6620,7,2009-07-15 09:14:14,2024
15451,7,1995-10-26 09:00:27,1015
93198,6,2009-06-15 17:39:24,2332
32575,8,2017-07-08 02:03:14,1027
65466,8,2014-04-07 08:07:53,2335
21046,4,2017-02-10 14:48:02,1071
33451,1,2016-07-11 00:39:33,2415
65174,3,2005-06-16 02:44:52,2109
80868,8,1997-09-05 05:58:14,2303
63756,6,2000-08-30 15:36:59,2360
6374,8,2002-02-10 08:38:52,1026
92202,4,1991-06-23 11:18:57,2045
61528,8,1996-11-16 00:16:16,2411
38384,4,1997-11-07 01:18:07,2122
87849,8,1992-02-24 09:26:34,2038
73104,8,2003-08-16 07:45:05,2301
75277,5,2015-06-06 07:29:57,1010
17197,4,1994-09-22 10:51:02,2416
20736,4,2002-11-16 16:19:53,1082
10739,3,1995-08-22 13:30:49,2411
17784,2,2016-04-27 19:38:09,2014
31202,4,2011-09-15 10:55:01,1045
21208,7,2011-06-22 11:52:03,2036
94784,3,2009-04-07 18:24:10,2027
13420,6,2002-10-13 21:42:57,2044
55163,7,2016-10-09 13:08:53,1105
30490,7,2017-02-14 23:36:44,2365
76191,4,1994-07-18 16:44:14,2014
63627,2,1993-10-20 07:20:38,2306
65192,6,2000-08-18 04:14:35,1040
65843,7,2017-06-15 13:59:25,2360
44936,1,2019-04-15 06:53:15,1017
7194,1,2000-10-31 06:20:00,2049
95339,6,2009-06-24 02:09:44,2300
42306,8,1994-06-07 19:02:41,1057
80585,2,1990-04-10 10:06:13,2028
57775,3,1997-09-12 12:38:56,1100
4523,3,2016-02-12 12:44:48,2406
69037,1,2005-10-24 19:59:57,1082
58838,5,2008-04-15 02:45:01,1081
1867,1,2004-02-06 14:18:29,2373
20774,2,2006-10-06 11:02:50,2120
53363,4,2000-03-06 05:03:59,2001
55928,1,2013-03-14 01:33:45,2006
74366,3,1999-02-02 08:17:22,2407
82435,1,2001-06-21 19:40:50,2051
39804,8,2015-11-03 10:02:56,1010
11934,4,1999-04-19 03:00:36,2334
35127,7,2017-10-11 07:35:41,1047
93264,1,2005-04-11 13:51:29,1020
45511,8,1992-11-01 04:24:50,2045
68055,6,2006-12-02 14:51:29,2323
92531,8,1996-02-27 23:04:03,2200
2369,1,1990-07-20 11:28:43,2066
56985,3,2020-01-14 01:29:28,1070
24781,7,1999-05-03 12:49:08,2049
29862,1,2000-01-09 06:47:38,2033
44490,5,2017-11-03 10:37:02,2362
34722,2,2003-04-10 21:41:20,1076
56040,8,1990-05-24 09:13:00,2330
23074,5,2002-08-19 08:37:23,1090
16109,7,1993-01-22 18:24:18,2368
14482,8,1993-12-11 12:03:26,2064
45498,3,1998-03-22 13:55:39,2373
96227,3,1996-09-16 18:27:54,2120
60278,4,2009-04-18 19:51:23,2054
76941,1,2014-08-09 05:26:49,2235
29455,5,2010-11-09 06:19:33,2002
48368,5,2016-04-15 10:10:50,2059
71132,1,1995-07-19 11:01:29,2024
91034,8,1998-10-30 07:44:15,1037
59246,5,2009-04-10 10:46:08,1100
36799,8,1995-06-06 00:44:54,1045
50361,1,1999-12-12 00:05:06,2362
83279,1,2014-07-22 22:05:46,2121
24580,5,1993-06-01 03:34:53,2369
56276,1,1990-12-12 21:02:38,2335
85048,8,2012-06-03 16:52:35,1049
14746,2,2017-12-05 17:30:43,2047
95193,2,2020-01-02 01:48:52,2032
91109,8,2014-03-28 17:42:54,2043
98126,6,2004-09-23 01:35:13,2305
17124,8,2006-11-17 15:32:41,2001
55989,3,2002-01-20 14:56:57,1061
92820,8,2008-08-10 21:22:33,1081
14107,3,2010-11-06 11:32:35,2224
94081,1,2007-09-01 07:05:03,2062
35024,8,1997-03-22 12:00:17,2369
44007,3,1999-04-23 08:55:54,2012
90208,2,2006-06-29 17:13:56,2303
21855,2,2017-04-09 14:04:15,1107
40626,3,2003-03-16 08:52:25,2013
10106,6,2017-09-25 09:33:33,2360
63265,2,1997-11-20 00:46:03,2025
63203,4,2010-12-28 14:29:58,2409
71076,3,2015-03-15 22:04:59,2230
61126,4,1999-04-17 21:07:46,1100
51064,5,1997-07-01 13:25:31,2003
42366,3,1998-03-12 03:35:48,2063
14474,1,2014-11-07 04:47:44,2238
45414,6,2007-07-16 03:56:44,2306
21449,7,2006-04-20 17:11:34,1016
17792,5,2013-10-07 19:12:44,2411
86386,7,2011-12-20 17:26:22,2320
31321,8,2010-06-18 20:04:47,2306
98896,8,2013-04-05 09:58:52,2314
53661,7,2000-05-25 21:30:07,2060
42615,1,2013-09-24 04:19:38,1046
58126,6,2008-07-17 02:44:19,1015
12472,8,1999-01-06 10:09:25,2417
84187,6,2005-09-18 03:10:11,2303
41381,6,2010-04-28 07:30:58,2107
31949,8,2003-12-13 00:04:54,2238
88840,4,2006-09-26 06:08:48,1035
96596,6,1991-04-18 07:42:27,2048
72480,6,2014-11-18 08:15:02,1049
86167,2,1995-12-31 14:16:47,2123
37848,2,1996-01-13 10:34:31,2062
9595,5,1994-05-02 18:35:24,2115
57983,7,2001-05-15 04:31:48,2120
90979,5,1996-03-04 04:50:57,2323
27165,8,1998-05-19 16:43:32,1075
36142,6,1993-06-25 17:03:02,2001
97564,1,2007-10-01 03:35:25,1076
83065,5,1993-07-21 18:02:59,1011
79484,4,2015-09-27 13:00:07,2039
92034,3,2014-01-24 15:59:10,1061
50810,6,2004-02-09 05:45:41,2401
71304,2,1990-11-09 06:26:51,2414
58615,1,1999-11-06 23:34:40,2302
46138,3,1992-01-20 07:55:38,2364
66820,7,2008-09-11 11:17:48,2314
57865,2,2014-05-13 07:47:04,2063
15741,7,2014-05-03 13:48:34,2236
18495,2,2003-06-25 12:26:17,1081
97862,2,2014-07-12 05:26:28,2323
29670,4,2006-06-16 13:35:22,2030
75481,1,2013-07-24 23:48:29,2050
75048,3,1993-04-06 22:12:13,1106
1267,7,2017-04-21 14:23:59,2116
19114,5,1999-03-29 03:29:19,2234
34085,2,2012-02-22 09:18:23,2045
36856,6,2016-06-05 21:05:16,2044
70832,3,2013-08-22 16:50:22,2001
24398,3,2005-03-24 06:18:42,2037
38862,4,1995-11-20 01:57:44,1041
29684,4,1998-10-12 12:39:40,2047
89266,6,2002-06-18 00:27:22,2050
65219,6,2012-06-17 16:35:22,2313
76880,1,1996-06-08 18:33:17,2412
18307,2,1998-11-22 23:28:53,1049
28730,7,1991-08-16 12:04:41,2233
19628,8,1999-06-04 05:07:04,2416
66333,1,2006-11-02 14:16:44,1081
86217,8,2001-05-27 11:41:30,2107
90194,8,1990-06-14 06:12:33,2306
39625,8,1996-05-12 07:17:47,2303
99874,3,1999-10-18 18:07:11,2031
41671,5,2006-06-28 10:53:03,2001
78052,7,2009-10-09 01:56:22,2363
59804,1,2017-12-17 18:48:24,1046
35537,8,1993-11-11 00:12:40,1097
33227,1,2016-04-15 08:59:02,2114
33697,7,2014-08-24 01:39:30,2364
87096,5,1990-12-24 23:02:35,2301
7153,3,2015-12-22 07:47:04,2019
47300,8,2017-02-20 03:17:58,2064
71106,3,2019-02-06 01:03:41,2101
19279,4,2010-05-03 07:52:49,1106
9421,5,2019-03-16 10:54:41,1071
50512,8,1992-11-10 18:44:36,2335
80631,4,2007-11-27 19:22:34,1046
57833,5,1994-02-24 13:53:08,2066
31896,3,1994-03-02 06:19:29,2029
86792,4,2012-03-15 05:39:44,2002
91418,2,1990-10-25 02:42:46,2122
66657,6,2012-05-23 20:58:42,2039
23758,2,2008-04-22 08:36:47,2066
72052,6,1999-01-25 11:16:18,2224
28898,7,2008-11-08 23:21:44,1045
85151,4,2016-06-15 14:11:12,2331
32519,8,1991-03-29 02:26:07,2037
73812,3,2007-09-20 01:01:17,1027
21973,4,2016-11-24 06:58:57,1021
95539,6,2005-03-26 22:31:32,1025
67734,7,1991-07-20 14:53:38,1028
62064,5,2007-11-04 02:59:00,2031
22288,1,2017-09-05 10:48:43,1075
93164,7,2000-12-09 18:30:12,2100
47943,2,2002-12-18 01:47:12,2361
8608,8,2012-09-05 09:57:40,1080
99990,7,1994-07-23 08:04:41,2314
7849,5,2016-08-30 18:04:32,2310
33008,2,2003-07-19 01:36:11,2401
6582,1,2013-11-03 05:07:34,2238
66373,3,1996-06-10 07:23:53,2361
60313,5,1993-12-05 15:13:55,2032
35273,1,1995-06-20 16:39:45,2120
96201,1,2002-09-30 05:27:07,2362
9946,2,2014-04-21 22:08:06,2238
97324,6,2017-06-10 19:05:26,2238
88368,1,2000-04-30 07:04:59,1070
10444,4,2014-12-27 20:17:59,1077
52828,3,2013-03-16 12:39:49,1025
31122,1,2000-06-24 09:09:15,2402
2451,5,1993-08-20 17:05:38,2040
11548,7,2010-07-21 07:31:24,2121
59153,3,1999-08-26 08:30:52,1036
51960,6,1996-12-27 10:38:14,2054
63678,7,1994-09-07 01:55:55,1037
55627,2,2016-02-28 10:27:54,2407
69173,8,2007-03-29 07:33:20,1060
58688,2,2013-01-15 11:39:48,2121
2309,7,2019-06-29 09:09:17,2370
99476,1,2017-04-09 22:55:28,2035
50964,8,2001-08-15 01:13:54,1055
27042,5,1994-01-25 08:22:04,2200
99016,7,2007-10-24 15:13:25,2059
85747,6,2002-09-30 04:28:04,1041
97656,7,2020-02-06 23:41:10,2409
88595,1,1997-10-09 20:17:12,2048
28359,5,2019-08-24 16:03:54,2230
95763,4,1999-08-16 22:18:43,2002
8662,5,2001-11-07 06:46:29,2028
64819,2,1996-05-23 16:40:16,2369
60613,3,2012-07-07 18:05:47,1027
33799,7,2004-08-30 16:36:07,2417
79819,5,2004-05-03 04:58:37,2030
6747,2,2018-07-14 23:05:50,2060
9443,1,2013-09-02 06:37:23,2045
6388,3,2007-12-27 20:24:03,2401
24096,4,1990-09-24 04:37:38,1027
71813,7,1991-08-01 11:51:12,1037
96500,8,2002-01-03 11:50:57,1105
7226,4,1996-04-11 07:17:45,2235
93243,3,1999-02-09 20:17:51,2057
37693,2,1991-11-17 07:11:38,1065
45989,2,1996-12-22 13:51:05,2360
22774,5,2019-06-16 18:34:26,1055
77730,2,1997-04-29 12:33:45,1025
78201,3,1994-06-28 00:50:30,2013
61033,5,1997-08-29 13:43:00,1042
99499,8,2014-12-14 02:38:54,2042
22550,6,2003-04-04 08:26:03,1105
37438,8,2016-03-25 14:28:55,2402
98128,6,2004-05-31 08:42:56,1056
66048,3,2015-02-07 12:01:36,2023
82056,8,2009-03-21 19:10:53,2001
92486,3,2015-05-22 12:26:10,1087
78058,1,2016-04-09 21:39:11,2042
80501,5,1991-12-18 08:49:42,2023
44973,5,2014-06-22 09:58:01,2115
7197,5,2011-12-25 13:05:29,2224
60979,6,1995-12-27 16:09:32,2028
90962,6,2014-05-08 03:16:48,2310
25912,1,2011-04-11 21:47:39,2363
19502,6,2011-01-15 16:46:24,1041
7950,8,2012-11-14 00:53:28,1028
37960,7,2015-11-07 05:15:02,2018
63638,1,1992-11-20 08:54:55,1045
34001,6,1990-11-28 20:59:08,2323
4280,5,2019-08-05 17:31:02,2057
13820,2,2015-04-16 12:51:47,2122
61173,7,2001-08-11 18:42:00,2116
76452,6,1999-11-29 04:04:34,2050
38583,3,2007-08-13 20:12:58,1095
36092,1,2017-01-26 05:08:30,2324
66620,1,2010-10-05 20:58:50,2021
91724,5,1995-05-01 09:30:43,2113
72531,8,2001-04-05 09:37:51,2103
37603,7,2005-09-06 20:06:28,2415
73844,1,2017-06-06 15:14:28,1036
3288,7,2003-08-07 14:40:18,2230
3838,2,2008-02-01 07:07:03,2304
46687,3,2003-01-06 09:12:59,2368
16104,1,1998-11-23 23:36:30,2006
13179,6,1996-04-05 10:15:10,2043
17990,5,2015-04-05 20:40:31,1041
79808,4,1993-06-19 03:06:48,2333
19409,4,1993-07-16 16:56:06,2116
73591,8,1999-04-25 14:34:31,2123
54854,5,1996-05-10 19:02:28,2012
9675,8,1996-02-23 11:49:52,2013
27180,7,2010-02-10 01:29:18,2014
8281,2,2008-03-08 03:50:04,1085
11608,6,2015-11-28 17:46:10,1056
28491,4,1996-03-07 06:49:36,2040
63690,8,1992-06-24 00:26:25,2059
73805,5,2001-01-25 21:38:19,2404
51245,6,1997-08-27 15:40:13,1040
44493,5,2018-10-10 23:44:40,2024
17328,8,1997-09-25 00:46:20,2236
18365,8,2013-08-06 15:19:23,1082
41394,1,2010-05-14 04:52:39,1096
77357,4,1995-05-14 09:10:21,2027
78800,6,2017-05-13 08:17:37,2408
31945,3,2013-04-26 16:20:48,2006
24459,7,2001-08-29 05:31:04,1101
4456,6,1996-04-07 05:13:13,2238
74951,6,2006-11-06 18:14:17,2023
32154,4,2019-01-02 16:04:36,2040
92601,6,1993-04-02 11:47:18,2103
62509,8,2004-06-28 12:36:42,2021
50996,1,2001-04-01 08:48:42,2024
53080,2,1992-09-01 07:54:45,2401
69223,2,1996-07-07 21:03:00,2037
44753,2,1995-04-18 18:10:15,2236
14822,6,2008-06-01 12:08:53,2052
9287,8,2014-05-20 21:46:05,2036
82657,5,1994-05-27 12:34:55,2407
74543,8,2005-11-16 18:57:12,2107
23399,8,2001-07-04 19:17:33,2107
65685,3,1996-12-26 20:40:05,2334
11957,8,1996-03-28 07:11:14,2326
52895,1,1997-01-17 03:40:45,2306
39690,3,2015-05-21 17:03:51,2324
92845,4,1990-10-24 09:23:32,2414
47973,4,1991-03-13 13:15:51,2333
85037,1,1990-12-15 09:36:27,2120
20507,7,2013-03-02 09:49:16,2121
24030,8,2013-11-01 07:38:55,2301
28832,2,2001-02-23 13:06:37,1025
18369,8,1991-11-17 06:24:34,2006
39646,7,2017-09-14 22:45:28,2024
7545,6,2008-06-22 16:17:18,2107
28764,8,2005-07-02 18:12:53,2223
55902,8,2008-07-24 05:12:34,2323
60233,5,2017-12-21 12:14:01,2042
32125,6,2016-09-30 18:00:18,2014
54565,5,1992-10-01 22:36:14,2310
59601,2,2008-03-16 04:30:50,2310
50726,3,1999-05-28 07:28:35,2322
3758,7,2010-06-27 20:49:07,2325
69566,7,1998-06-18 23:04:12,2328
49194,7,2000-05-08 10:50:24,2400
3592,7,1997-07-05 10:21:52,2030
10000,2,2003-08-22 05:29:00,2322
66430,6,2005-02-18 19:11:58,2201
59069,7,1996-04-28 01:41:38,2414
20573,8,2014-09-17 06:30:04,1016
49134,6,2015-08-10 16:02:11,2224
39797,8,2006-01-06 13:06:19,1101
21501,6,2013-04-10 09:47:15,1086
85594,6,2011-05-31 07:16:27,2323
5926,7,2017-10-06 12:44:32,2120
36048,6,2013-11-20 21:16:05,1025
91450,7,2015-03-23 03:37:05,1107
7685,1,1992-01-08 14:30:52,2042
25680,1,1993-10-25 12:55:51,2107
94500,3,1993-12-08 15:01:05,2049
31806,7,1994-07-05 00:34:58,1045
55976,2,1994-12-11 09:37:56,2201
60138,3,1996-03-13 07:33:06,2030
5077,6,1998-11-21 00:46:07,1045
45988,8,2010-11-19 16:23:35,1080
95286,6,2010-08-23 13:02:29,2003
56155,2,1998-07-23 14:11:32,2008
64728,6,2020-01-11 14:49:38,2310
43992,3,2012-08-04 11:35:28,2008
25712,3,2012-01-24 08:57:09,2014
18654,6,2008-02-08 21:51:21,1071
46778,2,2002-05-14 00:23:29,2320
44378,7,2011-10-01 02:49:17,2102
12912,5,2009-05-12 13:57:51,1096
31587,7,1993-12-14 12:42:32,2049
37117,5,2017-08-22 05:12:36,2201
50726,5,1996-06-26 14:04:50,1061
76891,2,2006-04-16 22:39:39,2032
66003,3,2015-04-15 19:20:03,1096
27519,5,2015-06-12 04:03:42,2411
56268,2,2016-06-05 18:17:47,2322
22341,8,2013-06-20 10:58:34,2062
